file_name,output_type,experiment_accession,target,Isogenic replicate
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR058DRG/ENCFF433JET.bed.gz,IDR thresholded peaks,ENCSR058DRG,CEBPG,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR058DRG/ENCFF541ZHJ.bed.gz,IDR ranked peaks,ENCSR058DRG,CEBPG,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR058DRG/ENCFF930MHK.bed.gz,IDR ranked peaks,ENCSR058DRG,CEBPG,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR058DRG/ENCFF828TSX.bed.gz,IDR ranked peaks,ENCSR058DRG,CEBPG,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR058DRG/ENCFF558AJI.bed.gz,IDR thresholded peaks,ENCSR058DRG,CEBPG,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR058DRG/ENCFF334EWM.bed.gz,conservative IDR thresholded peaks,ENCSR058DRG,CEBPG,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR085XDP/ENCFF908KQA.bed.gz,IDR ranked peaks,ENCSR085XDP,ATF1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR085XDP/ENCFF401TNF.bed.gz,IDR ranked peaks,ENCSR085XDP,ATF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR085XDP/ENCFF036OLF.bed.gz,conservative IDR thresholded peaks,ENCSR085XDP,ATF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR085XDP/ENCFF844NZW.bed.gz,IDR ranked peaks,ENCSR085XDP,ATF1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR085XDP/ENCFF467CEX.bed.gz,IDR thresholded peaks,ENCSR085XDP,ATF1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR085XDP/ENCFF540QUU.bed.gz,IDR thresholded peaks,ENCSR085XDP,ATF1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR085XDP/ENCFF793HSJ.bed.gz,IDR thresholded peaks,ENCSR085XDP,ATF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR085XDP/ENCFF960YVV.bed.gz,IDR ranked peaks,ENCSR085XDP,ATF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR744GHR/ENCFF173QUY.bed.gz,IDR thresholded peaks,ENCSR744GHR,E2F5,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR744GHR/ENCFF871QLX.bed.gz,IDR ranked peaks,ENCSR744GHR,E2F5,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR744GHR/ENCFF608JAR.bed.gz,IDR ranked peaks,ENCSR744GHR,E2F5,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR744GHR/ENCFF883AIW.bed.gz,IDR thresholded peaks,ENCSR744GHR,E2F5,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR744GHR/ENCFF278KPD.bed.gz,IDR thresholded peaks,ENCSR744GHR,E2F5,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR744GHR/ENCFF490ZAH.bed.gz,IDR ranked peaks,ENCSR744GHR,E2F5,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR744GHR/ENCFF771XFK.bed.gz,IDR ranked peaks,ENCSR744GHR,E2F5,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR744GHR/ENCFF347EPZ.bed.gz,conservative IDR thresholded peaks,ENCSR744GHR,E2F5,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR901VIE/ENCFF958AIT.bed.gz,IDR ranked peaks,ENCSR901VIE,TFDP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR901VIE/ENCFF221HZW.bed.gz,IDR ranked peaks,ENCSR901VIE,TFDP1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR901VIE/ENCFF381XGZ.bed.gz,IDR ranked peaks,ENCSR901VIE,TFDP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR901VIE/ENCFF566TIA.bed.gz,IDR thresholded peaks,ENCSR901VIE,TFDP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR901VIE/ENCFF008MDV.bed.gz,IDR thresholded peaks,ENCSR901VIE,TFDP1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR901VIE/ENCFF765NCD.bed.gz,IDR ranked peaks,ENCSR901VIE,TFDP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR901VIE/ENCFF044IDV.bed.gz,IDR thresholded peaks,ENCSR901VIE,TFDP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR901VIE/ENCFF660MMY.bed.gz,conservative IDR thresholded peaks,ENCSR901VIE,TFDP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR225OGU/ENCFF773YVV.bed.gz,IDR ranked peaks,ENCSR225OGU,ERF,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR225OGU/ENCFF035CBN.bed.gz,IDR thresholded peaks,ENCSR225OGU,ERF,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR225OGU/ENCFF015IYJ.bed.gz,IDR ranked peaks,ENCSR225OGU,ERF,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR225OGU/ENCFF865TRY.bed.gz,IDR thresholded peaks,ENCSR225OGU,ERF,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR225OGU/ENCFF698LRI.bed.gz,IDR ranked peaks,ENCSR225OGU,ERF,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR225OGU/ENCFF330EGV.bed.gz,IDR thresholded peaks,ENCSR225OGU,ERF,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR225OGU/ENCFF924BGN.bed.gz,IDR ranked peaks,ENCSR225OGU,ERF,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR225OGU/ENCFF764VRQ.bed.gz,conservative IDR thresholded peaks,ENCSR225OGU,ERF,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR133DMU/ENCFF988QGM.bed.gz,IDR thresholded peaks,ENCSR133DMU,RERE,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR133DMU/ENCFF373SPG.bed.gz,IDR ranked peaks,ENCSR133DMU,RERE,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR133DMU/ENCFF473NCJ.bed.gz,IDR thresholded peaks,ENCSR133DMU,RERE,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR133DMU/ENCFF077GNO.bed.gz,IDR ranked peaks,ENCSR133DMU,RERE,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR133DMU/ENCFF603MBO.bed.gz,conservative IDR thresholded peaks,ENCSR133DMU,RERE,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR133DMU/ENCFF144AKG.bed.gz,IDR thresholded peaks,ENCSR133DMU,RERE,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR133DMU/ENCFF161QCB.bed.gz,IDR ranked peaks,ENCSR133DMU,RERE,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR133DMU/ENCFF712QCJ.bed.gz,IDR ranked peaks,ENCSR133DMU,RERE,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR011WGT/ENCFF188PTU.bed.gz,IDR ranked peaks,ENCSR011WGT,GABPB1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR011WGT/ENCFF174KXP.bed.gz,IDR thresholded peaks,ENCSR011WGT,GABPB1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR011WGT/ENCFF174CEO.bed.gz,IDR ranked peaks,ENCSR011WGT,GABPB1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR011WGT/ENCFF677NPV.bed.gz,IDR thresholded peaks,ENCSR011WGT,GABPB1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR011WGT/ENCFF572DBD.bed.gz,IDR ranked peaks,ENCSR011WGT,GABPB1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR011WGT/ENCFF009RFC.bed.gz,IDR thresholded peaks,ENCSR011WGT,GABPB1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR011WGT/ENCFF747JMN.bed.gz,IDR ranked peaks,ENCSR011WGT,GABPB1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR011WGT/ENCFF264EHW.bed.gz,conservative IDR thresholded peaks,ENCSR011WGT,GABPB1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR471WXT/ENCFF493SBE.bed.gz,IDR ranked peaks,ENCSR471WXT,CREB1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR471WXT/ENCFF245TIS.bed.gz,IDR thresholded peaks,ENCSR471WXT,CREB1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR471WXT/ENCFF975EVE.bed.gz,IDR ranked peaks,ENCSR471WXT,CREB1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR471WXT/ENCFF394SDE.bed.gz,IDR ranked peaks,ENCSR471WXT,CREB1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR471WXT/ENCFF048HHX.bed.gz,IDR thresholded peaks,ENCSR471WXT,CREB1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR471WXT/ENCFF970QKS.bed.gz,IDR thresholded peaks,ENCSR471WXT,CREB1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR471WXT/ENCFF409VNY.bed.gz,IDR ranked peaks,ENCSR471WXT,CREB1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR471WXT/ENCFF671WVR.bed.gz,conservative IDR thresholded peaks,ENCSR471WXT,CREB1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR368GJN/ENCFF286YNI.bed.gz,IDR ranked peaks,ENCSR368GJN,E2F4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR368GJN/ENCFF748KWA.bed.gz,IDR ranked peaks,ENCSR368GJN,E2F4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR368GJN/ENCFF039ECH.bed.gz,IDR thresholded peaks,ENCSR368GJN,E2F4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR368GJN/ENCFF719RFH.bed.gz,IDR thresholded peaks,ENCSR368GJN,E2F4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR368GJN/ENCFF670JPQ.bed.gz,IDR ranked peaks,ENCSR368GJN,E2F4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR368GJN/ENCFF331GRO.bed.gz,IDR ranked peaks,ENCSR368GJN,E2F4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR368GJN/ENCFF221TRR.bed.gz,IDR thresholded peaks,ENCSR368GJN,E2F4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR368GJN/ENCFF133WOO.bed.gz,conservative IDR thresholded peaks,ENCSR368GJN,E2F4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR845GGY/ENCFF462QAF.bed.gz,IDR thresholded peaks,ENCSR845GGY,ZNF263,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR845GGY/ENCFF687TUE.bed.gz,IDR ranked peaks,ENCSR845GGY,ZNF263,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR845GGY/ENCFF309YDF.bed.gz,IDR thresholded peaks,ENCSR845GGY,ZNF263,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR845GGY/ENCFF295XBK.bed.gz,IDR thresholded peaks,ENCSR845GGY,ZNF263,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR845GGY/ENCFF308ZBF.bed.gz,IDR ranked peaks,ENCSR845GGY,ZNF263,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR845GGY/ENCFF836GUB.bed.gz,IDR ranked peaks,ENCSR845GGY,ZNF263,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR845GGY/ENCFF939VXG.bed.gz,IDR ranked peaks,ENCSR845GGY,ZNF263,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR845GGY/ENCFF347SOG.bed.gz,conservative IDR thresholded peaks,ENCSR845GGY,ZNF263,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR696URR/ENCFF190EUB.bed.gz,IDR ranked peaks,ENCSR696URR,ZNF512,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR696URR/ENCFF118AVG.bed.gz,IDR thresholded peaks,ENCSR696URR,ZNF512,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR696URR/ENCFF027LDH.bed.gz,IDR ranked peaks,ENCSR696URR,ZNF512,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR696URR/ENCFF817EJA.bed.gz,IDR thresholded peaks,ENCSR696URR,ZNF512,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR696URR/ENCFF913EBZ.bed.gz,IDR thresholded peaks,ENCSR696URR,ZNF512,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR696URR/ENCFF435ENX.bed.gz,IDR ranked peaks,ENCSR696URR,ZNF512,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR696URR/ENCFF516BQI.bed.gz,IDR ranked peaks,ENCSR696URR,ZNF512,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR696URR/ENCFF552JBT.bed.gz,conservative IDR thresholded peaks,ENCSR696URR,ZNF512,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR609ZLF/ENCFF081YWJ.bed.gz,IDR ranked peaks,ENCSR609ZLF,ZNF431,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR609ZLF/ENCFF002GVF.bed.gz,IDR thresholded peaks,ENCSR609ZLF,ZNF431,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR609ZLF/ENCFF582MZL.bed.gz,IDR ranked peaks,ENCSR609ZLF,ZNF431,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR609ZLF/ENCFF771BNB.bed.gz,IDR thresholded peaks,ENCSR609ZLF,ZNF431,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR609ZLF/ENCFF322LPJ.bed.gz,IDR ranked peaks,ENCSR609ZLF,ZNF431,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR609ZLF/ENCFF442RYH.bed.gz,IDR thresholded peaks,ENCSR609ZLF,ZNF431,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR609ZLF/ENCFF668EGV.bed.gz,IDR ranked peaks,ENCSR609ZLF,ZNF431,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR609ZLF/ENCFF515HQR.bed.gz,conservative IDR thresholded peaks,ENCSR609ZLF,ZNF431,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR628DJK/ENCFF188PKW.bed.gz,IDR thresholded peaks,ENCSR628DJK,ZFX,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR628DJK/ENCFF059NNR.bed.gz,IDR thresholded peaks,ENCSR628DJK,ZFX,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR628DJK/ENCFF043KVO.bed.gz,IDR ranked peaks,ENCSR628DJK,ZFX,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR628DJK/ENCFF454QMI.bed.gz,IDR ranked peaks,ENCSR628DJK,ZFX,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR628DJK/ENCFF451YXQ.bed.gz,conservative IDR thresholded peaks,ENCSR628DJK,ZFX,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR628DJK/ENCFF211TVM.bed.gz,IDR ranked peaks,ENCSR628DJK,ZFX,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR628DJK/ENCFF738ZLV.bed.gz,IDR ranked peaks,ENCSR628DJK,ZFX,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR628DJK/ENCFF840NZE.bed.gz,IDR thresholded peaks,ENCSR628DJK,ZFX,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR013UDY/ENCFF889VDG.bed.gz,IDR ranked peaks,ENCSR013UDY,TOE1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR013UDY/ENCFF348YXR.bed.gz,IDR ranked peaks,ENCSR013UDY,TOE1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR013UDY/ENCFF811AJH.bed.gz,IDR thresholded peaks,ENCSR013UDY,TOE1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR013UDY/ENCFF054VOG.bed.gz,IDR thresholded peaks,ENCSR013UDY,TOE1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR013UDY/ENCFF180EHV.bed.gz,IDR ranked peaks,ENCSR013UDY,TOE1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR013UDY/ENCFF917HUH.bed.gz,IDR thresholded peaks,ENCSR013UDY,TOE1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR013UDY/ENCFF771KIM.bed.gz,conservative IDR thresholded peaks,ENCSR013UDY,TOE1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR013UDY/ENCFF704BKW.bed.gz,IDR ranked peaks,ENCSR013UDY,TOE1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR516SWI/ENCFF027XHU.bed.gz,IDR thresholded peaks,ENCSR516SWI,NR2C2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR516SWI/ENCFF190YAA.bed.gz,IDR ranked peaks,ENCSR516SWI,NR2C2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR516SWI/ENCFF973NOV.bed.gz,IDR ranked peaks,ENCSR516SWI,NR2C2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR516SWI/ENCFF602UIQ.bed.gz,IDR ranked peaks,ENCSR516SWI,NR2C2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR516SWI/ENCFF968PTV.bed.gz,IDR thresholded peaks,ENCSR516SWI,NR2C2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR516SWI/ENCFF946CTR.bed.gz,IDR thresholded peaks,ENCSR516SWI,NR2C2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR516SWI/ENCFF635QJX.bed.gz,IDR ranked peaks,ENCSR516SWI,NR2C2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR516SWI/ENCFF309JYE.bed.gz,conservative IDR thresholded peaks,ENCSR516SWI,NR2C2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR436CZV/ENCFF059IIP.bed.gz,IDR ranked peaks,ENCSR436CZV,AFF4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR436CZV/ENCFF142MJD.bed.gz,IDR thresholded peaks,ENCSR436CZV,AFF4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR436CZV/ENCFF390MHW.bed.gz,IDR ranked peaks,ENCSR436CZV,AFF4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR436CZV/ENCFF390TYU.bed.gz,IDR thresholded peaks,ENCSR436CZV,AFF4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR436CZV/ENCFF123WVL.bed.gz,IDR thresholded peaks,ENCSR436CZV,AFF4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR436CZV/ENCFF993LWA.bed.gz,IDR ranked peaks,ENCSR436CZV,AFF4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR436CZV/ENCFF657PLA.bed.gz,conservative IDR thresholded peaks,ENCSR436CZV,AFF4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR436CZV/ENCFF408AWB.bed.gz,IDR ranked peaks,ENCSR436CZV,AFF4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR427XYP/ENCFF914OLM.bed.gz,IDR ranked peaks,ENCSR427XYP,ZNF740,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR427XYP/ENCFF229VLF.bed.gz,IDR thresholded peaks,ENCSR427XYP,ZNF740,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR427XYP/ENCFF278YSI.bed.gz,IDR ranked peaks,ENCSR427XYP,ZNF740,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR427XYP/ENCFF671XPK.bed.gz,IDR ranked peaks,ENCSR427XYP,ZNF740,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR427XYP/ENCFF647ENY.bed.gz,conservative IDR thresholded peaks,ENCSR427XYP,ZNF740,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR427XYP/ENCFF610JGP.bed.gz,IDR thresholded peaks,ENCSR427XYP,ZNF740,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR427XYP/ENCFF959SMC.bed.gz,IDR thresholded peaks,ENCSR427XYP,ZNF740,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR427XYP/ENCFF394SMV.bed.gz,IDR ranked peaks,ENCSR427XYP,ZNF740,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR980ZWE/ENCFF781MMQ.bed.gz,IDR thresholded peaks,ENCSR980ZWE,NR3C1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR980ZWE/ENCFF686HYB.bed.gz,IDR ranked peaks,ENCSR980ZWE,NR3C1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR980ZWE/ENCFF743VPX.bed.gz,IDR thresholded peaks,ENCSR980ZWE,NR3C1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR980ZWE/ENCFF578ZQW.bed.gz,IDR ranked peaks,ENCSR980ZWE,NR3C1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR980ZWE/ENCFF610KCT.bed.gz,IDR ranked peaks,ENCSR980ZWE,NR3C1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR980ZWE/ENCFF201BGD.bed.gz,IDR thresholded peaks,ENCSR980ZWE,NR3C1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR980ZWE/ENCFF669KML.bed.gz,IDR ranked peaks,ENCSR980ZWE,NR3C1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR980ZWE/ENCFF487NCP.bed.gz,conservative IDR thresholded peaks,ENCSR980ZWE,NR3C1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR201DCF/ENCFF718IGO.bed.gz,IDR thresholded peaks,ENCSR201DCF,ZFP91,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR201DCF/ENCFF038SGH.bed.gz,IDR thresholded peaks,ENCSR201DCF,ZFP91,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR201DCF/ENCFF330TBH.bed.gz,IDR ranked peaks,ENCSR201DCF,ZFP91,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR201DCF/ENCFF511MNC.bed.gz,IDR thresholded peaks,ENCSR201DCF,ZFP91,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR201DCF/ENCFF606JJS.bed.gz,conservative IDR thresholded peaks,ENCSR201DCF,ZFP91,1 2
